,Local authority code,Local authority name,LSOA code,LSOA name,1996-03-01 00:00:00,1996-06-01 00:00:00,1996-09-01 00:00:00,1996-12-01 00:00:00,1997-03-01 00:00:00,1997-06-01 00:00:00,1997-09-01 00:00:00,1997-12-01 00:00:00,1998-03-01 00:00:00,1998-06-01 00:00:00,1998-09-01 00:00:00,1998-12-01 00:00:00,1999-03-01 00:00:00,1999-06-01 00:00:00,1999-09-01 00:00:00,1999-12-01 00:00:00,2000-03-01 00:00:00,2000-06-01 00:00:00,2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00,2002-09-01 00:00:00,2002-12-01 00:00:00,2003-03-01 00:00:00,2003-06-01 00:00:00,2003-09-01 00:00:00,2003-12-01 00:00:00,2004-03-01 00:00:00,2004-06-01 00:00:00,2004-09-01 00:00:00,2004-12-01 00:00:00,2005-03-01 00:00:00,2005-06-01 00:00:00,2005-09-01 00:00:00,2005-12-01 00:00:00,2006-03-01 00:00:00,2006-06-01 00:00:00,2006-09-01 00:00:00,2006-12-01 00:00:00,2007-03-01 00:00:00,2007-06-01 00:00:00,2007-09-01 00:00:00,2007-12-01 00:00:00,2008-03-01 00:00:00,2008-06-01 00:00:00,2008-09-01 00:00:00,2008-12-01 00:00:00,2009-03-01 00:00:00,2009-06-01 00:00:00,2009-09-01 00:00:00,2009-12-01 00:00:00,2010-03-01 00:00:00,2010-06-01 00:00:00,2010-09-01 00:00:00,2010-12-01 00:00:00,2011-03-01 00:00:00,2011-06-01 00:00:00,2011-09-01 00:00:00,2011-12-01 00:00:00,2012-03-01 00:00:00,2012-06-01 00:00:00,2012-09-01 00:00:00,2012-12-01 00:00:00,2013-03-01 00:00:00,2013-06-01 00:00:00,2013-09-01 00:00:00,2013-12-01 00:00:00,2014-03-01 00:00:00,2014-06-01 00:00:00,2014-09-01 00:00:00,2014-12-01 00:00:00,2015-03-01 00:00:00,2015-06-01 00:00:00,2015-09-01 00:00:00,2015-12-01 00:00:00,2016-03-01 00:00:00,2016-06-01 00:00:00,2016-09-01 00:00:00,2016-12-01 00:00:00,2017-03-01 00:00:00,2017-06-01 00:00:00,2017-09-01 00:00:00,2017-12-01 00:00:00,2018-03-01 00:00:00,2018-06-01 00:00:00,2018-09-01 00:00:00,2018-12-01 00:00:00,2019-03-01 00:00:00,2019-06-01 00:00:00,2019-09-01 00:00:00,2019-12-01 00:00:00,2020-03-01 00:00:00,2020-06-01 00:00:00,2020-09-01 00:00:00,2020-12-01 00:00:00,2021-03-01 00:00:00,2021-06-01 00:00:00,2021-09-01 00:00:00,2021-12-01 00:00:00,2022-03-01 00:00:00,2022-06-01 00:00:00,2022-09-01 00:00:00,2022-12-01 00:00:00
4237,E09000030,Tower Hamlets,E01004275,Tower Hamlets 031B,68559,69677,73076,73039,73433,75713,82965,89424,94038,96335,102611,107076,108446,108801,116244,124409,131710,135630,146093,154692,160645,158626,164924,170559,179250,185674,198207,205976,216864,222585,227903,227872,232613,236040,238034,237271,245202,247881,248592,247096,257947,253846,251550,256523,275237,276309,286554,291426,312295,310934,317422,313126,320673,314020,316356,304241,299433,295818,301079,293059,286929,277063,298355,297251,295697,305755,328118,319801,317489,319782,340808,326275,350258,360968,378131,384963,414848,435097,474942,467063,504883,501314,535000,497325,522451,476091,476202,464448,534661,500247,538422,537773,619384,519730,551184,544594,619500,510000,567171,574550,677521,550000,615379,631247,749064,592326,667510,690093
4238,E09000030,Tower Hamlets,E01004276,Tower Hamlets 031C,63876,69100,72765,76961,88499,93148,97909,103886,108079,110535,117394,128644,132313,134461,143123,155793,156793,152870,169216,188745,198617,202323,224129,240123,244857,238301,246529,251003,248723,241822,246916,247055,244186,243190,246320,245601,242038,248892,252148,253778,254174,278437,284531,294075,300509,334483,334104,351433,355473,377570,363103,374058,368617,374811,342530,350195,351278,350992,331383,346335,363549,359400,346313,346475,359969,346639,339788,337479,359225,349870,362757,359429,379010,386186,410161,407052,425026,433518,458185,444425,451760,462281,474244,477889,484114,493665,507314,527375,535961,535547,547997,566250,561012,541214,550000,549129,534133,514618,498119,494044,496075,488608,480170,480031,498729,500269,498751,501125
4239,E09000030,Tower Hamlets,E01004277,Tower Hamlets 033A,103633,104727,103032,93915,91184,92375,101536,106975,107552,108806,120022,129730,131710,141734,173957,204935,227875,261420,293847,322146,357014,345361,332148,321876,329202,349163,333013,321329,338837,369499,356175,355511,395454,446486,457765,459336,473040,501571,458745,418529,395648,384801,380901,367447,377066,400795,415769,415667,434559,446361,456410,441335,449584,422947,411686,384875,394036,352552,330280,375558,429008,413991,429185,453419,467784,441136,446955,491770,514798,526817,535060,596897,619578,646950,622567,678164,694006,718795,671590,694370,731929,727201,628252,662330,606904,602171,567144,650370,625049,643324,617899,718993,639889,618413,588364,634998,585312,571553,565414,601601,596081,587165,579421,582931,604563,593393,583754,558545
4240,E09000030,Tower Hamlets,E01004280,Tower Hamlets 032A,32077,44354,44641,50259,53408,64224,71679,81805,95177,116281,132641,128060,115891,111445,112705,104811,113786,138759,173580,194086,214694,240361,255716,242937,228489,225324,211455,204133,209808,230276,239591,249189,255715,269732,272018,272519,273619,275664,273611,273836,287127,283416,285256,286765,311661,309258,317443,316384,345627,335489,340455,327787,332439,302866,298739,285853,296988,292446,303243,300558,317749,313798,309458,298589,323686,324898,315298,297427,339158,340294,353795,348788,428645,443540,449743,430760,509685,519548,525661,495728,559577,550420,539563,481613,505613,491038,485588,435036,449510,454896,469529,446610,453911,472576,472644,467708,488682,520961,488702,455801,493880,499384,425362,373817,459335,483581,371079,304810
4241,E09000030,Tower Hamlets,E01004281,Tower Hamlets 031D,69476,71095,75054,74763,80467,83686,87601,85321,86172,87530,92276,94076,100717,110596,120577,122504,124257,131204,137010,139186,145535,159212,164404,166418,169201,182262,184401,187488,187937,194926,189590,187598,188338,196142,197725,204693,207994,210802,213756,218475,219618,221011,229149,242692,248944,251397,262784,277176,283235,281118,286972,290547,292520,288488,290745,290657,293275,292762,291184,286969,281919,289337,276976,266596,255992,272080,258639,259787,261015,290309,284232,287942,287217,311210,306193,315434,322830,341786,344793,365522,375333,385373,385117,403594,398267,398372,396370,419743,399816,382232,375465,384771,370143,347114,345257,351448,340813,316728,361553,393873,406167,425931,430638,431462,418322,404033,424801,427469
4242,E09000030,Tower Hamlets,E01004283,Tower Hamlets 016A,40884,40745,39915,43253,43742,47146,49093,55552,56639,58676,56689,60198,58593,63061,65030,73889,78227,88349,95975,109213,118593,127317,135131,140265,142837,142597,147905,148331,152249,153601,164125,167790,171636,172803,181699,183229,182736,182973,190356,192311,191541,198007,210420,217502,216324,223995,233236,240635,236545,244366,245489,245298,232315,237797,231070,225233,224232,236846,239543,239808,251636,270579,267461,251297,258091,267125,251757,244796,258201,276066,275803,279933,301214,329255,333183,340899,351515,367712,367520,370665,369495,386926,389649,407863,406791,413772,398940,417892,402676,396928,364242,400718,395959,396522,350629,421657,424812,428150,409243,443259,449920,448033,421999,441250,448730,447763,419257,428132
4243,E09000030,Tower Hamlets,E01004284,Tower Hamlets 019A,37770,68306,70862,75792,65224,90184,93088,98682,98820,120424,119366,120999,124461,145182,146085,150585,156863,180442,173262,173188,170705,182194,161509,157672,160840,182927,176361,187835,197102,217907,213034,221273,227079,236409,224134,217292,211055,209639,199613,205097,216510,230468,237646,246718,249063,252643,252828,257364,255616,250581,244411,244749,241812,238776,237794,243463,246521,246257,238332,232704,233160,235488,228493,228211,238807,255416,259330,265894,281599,302951,314904,325926,335124,345158,353898,363439,374016,381340,388857,398020,414340,427226,431197,432650,442792,455003,420231,406474,384454,373295,357767,365919,354277,368511,382447,407938,398649,424250,456621,472826,421556,422298,455767,459071,368436,366142,420092,425055
4244,E09000030,Tower Hamlets,E01004285,Tower Hamlets 019B,41365,46750,53828,55467,42167,49802,54746,57111,49817,60668,63538,65219,63230,79390,89298,97289,102220,129903,130233,133510,134081,154206,154025,156271,155288,174803,176834,182327,179924,192348,193744,199902,199561,210938,214758,227396,231051,238019,234681,243191,245254,238669,223890,213998,227350,210327,192276,186599,225155,214798,210802,195834,256136,246968,252871,219421,290470,257688,234181,221794,280000,242269,209120,221805,279495,234049,187000,229282,281216,264169,241028,283186,334998,324564,297655,315697,338128,336397,331045,339807,352068,374642,372697,379917,389487,404420,415294,427000,431562,441696,460729,475185,478450,479967,510083,535990,527919,499587,490160,519906,403490,433852,440883,520516,395634,451283,454410,562888
4245,E09000030,Tower Hamlets,E01004286,Tower Hamlets 019C,63045,73265,83049,96044,99173,106361,108007,118691,115416,121695,117816,126767,115240,126120,127326,157805,156790,195971,202758,234171,206917,231597,206091,211068,154812,182222,167487,188975,160591,218583,232802,248467,232080,267208,272524,265640,252027,268268,280555,281344,287305,286233,292850,309573,329243,302510,286856,291885,342960,280591,238403,247297,333196,256764,204421,219207,321093,268096,223137,274714,379553,367571,360833,434009,490284,467087,455838,517515,552201,486315,490631,591178,612962,521889,524938,635366,549065,475767,453073,510219,433503,419277,406916,445791,345100,399242,395109,396181,359876,380928,370957,364735,350599,344616,341823,472724,555302,609352,756840,776589,789429,744506,786407,795102,785149,690507,727179,726530
4246,E09000030,Tower Hamlets,E01004287,Tower Hamlets 016B,42542,39548,53619,61949,50767,48529,57904,63967,59533,57905,60554,60303,59774,61183,62459,61925,68382,75921,81075,88849,100892,114720,121991,123545,122473,130672,133406,137994,138859,153364,162604,166492,165952,186503,201529,211940,216264,234044,244999,246260,236740,233234,225657,222944,221350,223740,225660,238701,246109,249036,244610,249990,249497,246191,234086,236286,235825,233200,230719,242653,244908,243133,249662,253704,240295,229494,246688,260189,239459,234937,273923,292878,254555,261317,301284,349711,310082,329654,368945,439245,362777,356687,362273,405657,339847,337728,353526,413034,372836,371150,388254,450676,422489,412437,435492,484805,474501,490000,469656,471314,438350,427617,415341,414865,402676,420052,398078,380319
4247,E09000030,Tower Hamlets,E01004288,Tower Hamlets 019D,40817,41067,41129,40430,42237,42557,44732,48013,56765,61023,65111,66815,76068,77996,80175,80766,92240,92727,93698,93931,106834,107017,107790,108310,124393,125403,129061,131139,145279,146195,150262,151383,161132,161869,166275,167753,171746,173123,173817,172038,169500,181449,186934,190937,195032,208991,213157,216773,219284,235378,220569,220443,211322,219749,202690,208628,203286,213583,204393,215500,207917,215471,210054,211214,211726,215597,216143,212399,222117,229574,230725,225451,239818,248520,250618,266246,291476,313332,331250,330080,339721,345982,349962,349897,355443,357906,360459,374272,374039,365422,357445,371560,371784,364386,357788,371639,372137,365360,365194,362111,376459,377862,370506,361935,380392,380371,369879,359417
4248,E09000030,Tower Hamlets,E01004289,Tower Hamlets 016C,74038,66069,73281,65160,84215,82495,83968,81690,94549,102737,103620,106536,106882,120227,118377,127761,128341,141159,132215,136442,129220,135195,132086,138584,135398,141117,146704,151341,148917,151020,167738,175813,183761,195094,222349,231431,236169,233700,233510,217272,209289,215077,217171,217452,233841,263110,265436,256682,266434,283477,277388,261966,262054,265257,268058,264402,280043,282566,300006,303603,325127,305879,321418,317654,343592,343635,366674,358363,384850,379348,374906,360864,400077,409536,427894,424186,475584,499045,501162,480288,520032,503950,498553,475307,535532,524460,539079,510762,580876,561102,554543,522579,582412,504790,498614,467794,486893,426492,480826,502358,549513,479809,577237,630666,678149,601251,740117,809797
4249,E09000030,Tower Hamlets,E01004290,Tower Hamlets 016D,65120,69098,67756,77612,88719,91107,85785,85316,87214,86328,81075,78643,81572,86623,87093,86663,94793,104913,110717,109900,110268,116277,119396,118397,124570,139170,147049,144557,144649,150154,153619,148688,145892,154733,161657,161629,168690,188332,201000,204416,208795,220377,220563,212340,214511,223532,227726,224075,235256,237624,233723,222351,228561,226897,225015,219329,231963,240110,254134,274556,295853,337238,357000,347495,343796,374656,360613,358649,340169,377653,365453,339679,333257,387303,381238,345184,345703,409123,406220,363433,348715,418409,421577,388675,364997,441415,445190,422009,377251,438850,425084,415356,349745,402663,377327,395962,331664,394612,366481,436283,348837,410419,370135,478815,474740,578461,567470,758139
4250,E09000030,Tower Hamlets,E01004291,Tower Hamlets 027A,120005,122174,114393,110414,117282,121797,127042,134451,152453,164200,181246,197967,209582,208978,217923,219090,216830,210670,209093,206718,202517,205739,208532,217889,225681,237719,243942,248581,248932,254191,257046,263101,270804,279989,282193,284906,286340,291935,292735,302428,320233,342023,343663,349404,359104,376603,364020,366290,379370,402811,391605,379221,406739,438653,440782,429310,451663,472661,473167,431076,452208,441689,452760,396909,437194,429131,465590,432191,490566,449912,505986,493526,565998,564287,567993,558026,606877,600006,579273,582766,630163,654108,680414,748979,826338,883000,789404,748925,682613,578038,565065,595168,583557,549235,579652,624042,590325,591852,682685,705153,593959,581126,689717,639927,514436,527326,695341,632378
4251,E09000030,Tower Hamlets,E01004292,Tower Hamlets 026A,116095,118613,116390,120036,121593,126457,127487,129850,131586,134018,135579,138469,146429,153892,160613,162793,169682,174326,179985,185256,195920,205478,212804,219627,226289,233337,240209,245654,245532,249804,252439,254770,252879,257652,264180,266274,260934,263532,272496,274382,275065,295558,316128,323393,333395,352689,369959,382041,391143,421425,415628,417896,408398,415019,412867,423222,411861,420931,419747,427492,417430,423386,431053,421951,417226,425149,455267,443055,441106,453538,498846,481622,476128,498335,563932,561411,558292,617167,670073,656965,637728,698575,723700,696410,660881,707607,686344,658032,625062,679476,655577,624812,603314,658968,631708,616082,597686,633913,624667,634433,637851,665240,685860,693845,693374,689967,721123,733591
4252,E09000030,Tower Hamlets,E01004293,Tower Hamlets 027B,81543,92572,92604,98475,117764,123983,131764,157982,172278,169548,171061,196883,191602,178376,197050,256994,275779,262928,283910,331131,345304,295275,290725,311175,321668,281575,291772,304413,325344,295533,299644,304856,325994,317780,326510,321210,326204,325265,342069,345957,362611,386822,417846,422083,428793,441697,461936,454093,447205,460561,481898,481752,460011,478343,471037,459259,407731,424349,438936,483347,466003,510828,529534,548828,508320,524224,535861,555910,560708,583075,602479,612866,633758,621532,626253,618596,620415,595612,589191,597612,614873,619263,643687,661953,678517,676389,694996,703042,684174,649560,646607,627614,610407,610150,649438,664006,673342,679383,672166,662121,629247,633600,615820,633811,614284,662618,636939,671566
4253,E09000030,Tower Hamlets,E01004294,Tower Hamlets 026B,112227,95496,87215,90527,114654,103723,99588,107311,133329,136455,145552,160269,186215,190509,186167,179938,186895,184073,179997,182407,192734,202462,209880,218112,228740,234361,241566,240731,246536,241987,243282,230148,227381,220163,231452,228969,234530,236899,255007,252748,258583,271456,292706,308692,309675,325859,334530,335287,310190,311314,299382,296447,284685,304727,312551,326669,321720,328566,329167,332451,329915,328729,337042,344290,354582,355358,371200,380381,400812,408367,430556,411359,426270,439744,460209,427450,431994,474918,498274,476086,453467,540271,589966,609310,590141,758842,802408,831958,823762,953436,730238,564720,564617,630248,623628,616395,645485,681679,653493,634459,778856,841490,858526,868088,1086126,1158375,1194845,1217664
4254,E09000030,Tower Hamlets,E01004295,Tower Hamlets 026C,29630,26015,37901,30056,32751,30559,40232,37807,43082,41851,48948,49743,55119,55514,59843,64181,68816,69206,70776,76848,78379,81210,91222,102839,109130,116965,124335,128726,131531,137743,146493,152788,155063,157662,158534,157494,154312,157173,160607,164313,169074,176226,180443,182004,183964,183678,179944,176795,177303,174415,168650,166806,172725,179480,182315,190307,199251,208463,226725,244634,267941,294476,292943,292132,298288,301765,284237,275202,286924,287480,265373,250253,264676,290449,277010,271217,309149,351821,351107,346109,380802,420475,408077,379897,389792,401857,396861,371289,383563,393016,399255,368682,379239,386939,398246,364851,375314,396480,425000,370694,373634,396571,428762,359938,360396,390270,432139,349256
4255,E09000030,Tower Hamlets,E01004296,Tower Hamlets 026D,81559,81968,68744,74745,76573,78075,70611,76496,81679,84590,80668,82125,87609,94076,97706,104506,114858,121093,121351,124177,128668,130916,133050,140040,145017,142156,149395,161190,160395,152494,161488,178713,182839,194935,218595,242753,245846,253140,250525,249676,227251,229541,221433,216983,198897,221361,223487,229451,218311,246616,248077,251982,242643,275837,294341,303135,286592,308909,319461,314462,275708,281749,278575,270002,240342,260398,285904,291339,281786,314272,344640,328579,342244,380603,412598,373674,408236,438316,436153,387943,430297,450567,416425,416426,435163,468564,422457,471954,463407,508152,453624,503372,441262,455481,397766,424554,394192,412145,391007,419033,405002,405841,389637,395236,394345,384651,382809,376319
4256,E09000030,Tower Hamlets,E01004297,Tower Hamlets 027C,95747,99352,121091,117514,118282,130468,149571,148362,140472,143409,150646,154396,154610,178365,197531,207524,200445,207444,206947,208074,207045,220522,236028,243782,243967,248114,255081,249679,247956,252385,256305,254920,254346,254657,251165,250574,251123,260512,258622,276594,288197,303402,284030,290223,294684,308607,302856,315345,335042,371609,340230,337788,351478,374562,359781,353032,358729,365104,368971,368969,401263,411318,446099,449103,480840,447486,481941,457819,500161,452572,524724,501524,564745,536771,590815,569110,600000,572490,614182,599971,586455,603758,634783,644864,604118,607647,618493,618109,566981,558555,553699,567107,541754,536909,540096,561628,582996,590350,561312,552880,570890,527714,527196,531260,600585,584522,582329,578970
4257,E09000030,Tower Hamlets,E01004298,Tower Hamlets 022A,471419,472574,473055,473274,480684,482380,482766,483212,490956,492801,493180,493686,501513,92973,93621,94838,97731,101124,104425,107815,110842,114765,118192,122393,126535,139791,148619,161059,171331,170376,167694,170957,172135,169703,170603,183032,195551,196345,200765,218145,241127,241267,243742,253350,265293,262051,255690,263475,281246,288185,288618,291518,295796,291274,278466,265615,253835,240378,229502,209353,206517,203450,208564,191131,202083,208595,228743,219756,235754,236167,259974,252948,279202,280107,311141,315326,352176,357160,380018,387474,420000,399429,383016,365303,367570,364354,352012,346929,359830,370953,344005,346137,367953,384329,366196,367728,380000,388324,406941,421263,456666,466477,462453,462827,464756,464383,465763,465294
4258,E09000030,Tower Hamlets,E01004300,Tower Hamlets 022B,77157,100617,82195,75894,77540,102275,87549,84286,91625,117375,102835,96987,98623,117121,100913,94435,100844,123337,119706,120933,127851,145270,145558,149961,153375,160636,163532,169897,175161,180064,186378,190174,185211,178744,178602,179526,175850,174197,180003,182407,183328,189290,199560,204149,206982,206125,210087,212090,215361,217774,221383,222036,220608,213693,211204,204972,201251,191469,221848,230265,257278,269762,288641,280241,307448,295974,301921,275367,294616,268331,262202,220232,261562,262605,254503,233508,299500,302650,300882,334580,383179,386581,342821,388638,390913,381671,348165,371118,371895,369668,352305,361523,363127,360471,356004,357698,356412,358884,376324,379183,371950,378022,409549,406277,385101,391516,440128,437704
